Creation Date,Status,Completion Date,Service Request Number,Type of Service Request,Street Address,ZIP Code,X Coordinate,Y Coordinate,Ward,Police District,Community Area,Latitude,Longitude,Location
06/19/2018,Completed,06/20/2018,18-01859290,Street Lights - All/Out,2024 W 110TH ST,60643,1164708.42011398,1831924.07938338,19,22,75,41.69440216555692,-87.67257994673471,"(41.694402165557, -87.672579946735)"
06/19/2018,Completed,06/20/2018,18-01857752,Street Lights - All/Out,3109 W OGDEN AVE,60623,1155901.43251772,1891699.52150035,24,10,29,41.85861579229476,-87.70322145230523,"(41.858615792295, -87.703221452305)"
06/19/2018,Completed,06/20/2018,18-01859454,Street Lights - All/Out,5832 W LAWRENCE AVE,60630,1136508.18011303,1931318.85568262,45,16,15,41.967704449172345,-87.7734589451654,"(41.967704449172, -87.773458945165)"
06/19/2018,Completed - Dup,06/20/2018,18-01859495,Street Lights - All/Out,9242 S ANTHONY AVE,60617,1196656.30319331,1844197.79593346,10,4,48,41.72735034073642,-87.55520542663649,"(41.727350340736, -87.555205426636)"
06/19/2018,Completed,06/20/2018,18-01866944,Street Lights - All/Out,400 E MCFETRIDGE DR,60605,1179040.78620842,1894206.08938341,4,1,33,41.864996566093666,-87.6182090188187,"(41.864996566094, -87.618209018819)"
06/19/2018,Completed,06/20/2018,18-01857759,Street Lights - All/Out,2201 W GIDDINGS ST,60625,1160825.93869056,1931513.02920001,47,19,4,41.96776639683163,-87.68403893804292,"(41.967766396832, -87.684038938043)"
06/19/2018,Completed,06/20/2018,18-01859260,Street Lights - All/Out,2200 W 50TH ST,60609,1162445.47998989,1871482.05999536,15,9,61,41.80300254464625,-87.67976511531124,"(41.803002544646, -87.679765115311)"
06/19/2018,Completed,06/20/2018,18-01859585,Street Lights - All/Out,6700 W ADDISON ST,60634,1131095.87990658,1923201.92237627,38,16,17,41.94552604192053,-87.79354784484167,"(41.945526041921, -87.793547844842)"
06/19/2018,Completed,06/20/2018,18-01858234,Street Lights - All/Out,3100 S DR MARTIN LUTHER KING JR DR,60616,1179323.64711619,1884523.09057557,4,2,35,41.83841932019197,-87.61746697995707,"(41.838419320192, -87.617466979957)"
06/19/2018,Completed,06/20/2018,18-01858812,Street Lights - All/Out,31 N MASON AVE,60644,1136773.36012672,1899624.54739911,29,15,25,41.88072692289576,-87.77324507291443,"(41.880726922896, -87.773245072914)"
06/19/2018,Completed,06/20/2018,18-01857737,Street Lights - All/Out,5400 N SAWYER AVE,60625,1153738.11330667,1935702.07007713,39,17,13,41.97940580593772,-87.70998826522343,"(41.979405805938, -87.709988265223)"
06/19/2018,Completed,06/20/2018,18-01864840,Street Lights - All/Out,3010 W 66TH ST,60629,1157411.75940377,1860718.69957474,17,8,66,41.773569916425515,-87.69851766361002,"(41.773569916426, -87.69851766361)"
06/19/2018,Completed,06/20/2018,18-01858329,Street Lights - All/Out,4700 N KARLOV AVE,60630,1148226.90500839,1930646.57127674,39,17,14,41.96564143105114,-87.73038719143747,"(41.965641431051, -87.730387191437)"
06/19/2018,Completed,06/20/2018,18-01857739,Street Lights - All/Out,3200 W NORTH AVE,60647,1154745.89182996,1910458.44128548,26,14,23,41.91011532917999,-87.70696046593238,"(41.91011532918, -87.706960465932)"
06/19/2018,Completed,06/20/2018,18-01867476,Street Lights - All/Out,2900 W PRATT BLVD,60645,1155783.60790044,1944972.52641361,50,24,2,42.004803266071015,-87.70221450769891,"(42.004803266071, -87.702214507699)"
06/19/2018,Completed,06/20/2018,18-01858120,Street Lights - All/Out,12500 S EGGLESTON AVE,60628,1175567.3652159,1822024.72757174,9,5,53,41.66700133215114,-87.63311696641732,"(41.667001332151, -87.633116966417)"
06/19/2018,Completed - Dup,06/20/2018,18-01867422,Street Lights - All/Out,2900 W CHASE AVE,60645,1155804.22000319,1948263.43761618,50,24,2,42.01383323112324,-87.70204939306389,"(42.013833231123, -87.702049393064)"
06/19/2018,Completed,06/20/2018,18-01858340,Street Lights - All/Out,5400 S PAYNE DR,60615,1182214.43852178,1869386.12122375,20,2,40,41.79681573908193,-87.60732868924468,"(41.796815739082, -87.607328689245)"
06/19/2018,Completed,06/20/2018,18-01858523,Street Lights - All/Out,6000 S NARRAGANSETT AVE,60638,1134762.2529301,1864063.21501279,13,8,64,41.78317667416021,-87.78146869088359,"(41.78317667416, -87.781468690884)"
06/19/2018,Completed,06/20/2018,18-01858165,Street Lights - All/Out,100 W 95TH ST,60628,1177283.52102675,1841968.10000253,21,6,49,41.72169041526695,-87.62623717575654,"(41.721690415267, -87.626237175757)"
06/19/2018,Completed,06/20/2018,18-01857770,Street Lights - All/Out,1414 W CULLERTON ST,60608,1167259.71372579,1890522.2220157,25,12,31,41.85514887101187,-87.66156305015456,"(41.855148871012, -87.661563050155)"
06/19/2018,Completed,06/20/2018,18-01867480,Street Lights - All/Out,320 N WELLS ST,60654,1174676.18771367,1902601.42870381,42,18,8,41.88813255428891,-87.63398023343427,"(41.888132554289, -87.633980233434)"
06/19/2018,Completed,06/20/2018,18-01857769,Street Lights - All/Out,1500 W 19TH ST,60608,1166671.08891933,1890835.56860452,25,12,31,41.85602133884759,-87.6637145921297,"(41.856021338848, -87.66371459213)"
06/19/2018,Completed,06/20/2018,18-01857765,Street Lights - All/Out,1428 W GRAND AVE,60642,1166672.08987735,1903589.01242828,1,12,24,41.89101780140146,-87.66334552587095,"(41.891017801401, -87.663345525871)"
06/19/2018,Completed,06/20/2018,18-01859558,Street Lights - All/Out,7025 S FAIRFIELD AVE,60629,1159254.78508297,1857944.28967993,17,8,66,41.76591899914683,-87.69183734471463,"(41.765918999147, -87.691837344715)"
06/19/2018,Completed - Dup,06/20/2018,18-01859516,Street Lights - All/Out,9100 S ANTHONY AVE,60617,1195653.26002895,1845147.13997081,7,4,48,41.72998024635403,-87.55884835471348,"(41.729980246354, -87.558848354713)"
06/19/2018,Completed,06/20/2018,18-01858917,Street Lights - All/Out,10600 S HOMAN AVE,60655,1155556.93752627,1834074.20121024,19,22,74,41.70049026875645,-87.7060290266258,"(41.700490268756, -87.706029026626)"
06/19/2018,Completed,06/20/2018,18-01858143,Street Lights - All/Out,8300 S LAFAYETTE AVE,60620,1177383.68752732,1849965.91991428,21,6,44,41.74363518903917,-87.62562941330596,"(41.743635189039, -87.625629413306)"
06/19/2018,Completed,06/20/2018,18-01858305,Street Lights - All/Out,5600 S DR MARTIN LUTHER KING JR DR,60637,1179879.15002247,1867976.54998186,20,2,40,41.79300154987861,-87.6159354920174,"(41.793001549879, -87.615935492017)"
06/19/2018,Completed,06/21/2018,18-01867590,Street Lights - All/Out,800 W WILLOW ST,60614,1170685.61777019,1911932.96748943,43,18,7,41.91382716224496,-87.6483612357642,"(41.913827162245, -87.648361235764)"
06/19/2018,Completed,06/21/2018,18-01867242,Street Lights - All/Out,815 W 33RD PL,60608,1171412.3374262,1882786.69986671,11,9,60,41.83383177581932,-87.64654818921336,"(41.833831775819, -87.646548189213)"
06/19/2018,Completed,06/21/2018,18-01866977,Street Lights - All/Out,1400 N LOCKWOOD AVE,60651,1140770.56900929,1908804.40601078,37,25,25,41.90584504505066,-87.75834154555167,"(41.905845045051, -87.758341545552)"
06/19/2018,Completed,06/21/2018,18-01859777,Street Lights - All/Out,11246 S EDBROOKE AVE,60628,1179202.9173945,1830424.79582363,9,5,49,41.689970543229805,-87.61955725785256,"(41.68997054323, -87.619557257853)"
06/19/2018,Completed,06/21/2018,18-01865567,Street Lights - All/Out,5700 S JUSTINE ST,60636,1166982.91007395,1866870.30998098,16,7,67,41.79025147655556,-87.66325608988369,"(41.790251476556, -87.663256089884)"
06/19/2018,Completed,06/21/2018,18-01857979,Street Lights - All/Out,2135 E 98TH PL,60617,1191933.22991774,1840104.06980028,7,4,51,41.71623260826206,-87.57263892362965,"(41.716232608262, -87.57263892363)"
06/19/2018,Completed - Dup,06/21/2018,18-01863647,Street Lights - All/Out,11243 S AVENUE H,60617,1202877.13597394,1831024.25688255,10,4,52,41.69104453191605,-87.53286676459895,"(41.691044531916, -87.532866764599)"
06/19/2018,Completed,06/21/2018,18-01867704,Street Lights - All/Out,2840 N MOZART ST,60618,1156888.72517828,1918665.52879955,33,14,21,41.93259300325363,-87.69886545732493,"(41.932593003254, -87.698865457325)"
06/19/2018,Completed,06/21/2018,18-01858031,Street Lights - All/Out,12900 S AVENUE O,60633,1201059.67792228,1820027.43619776,10,4,55,41.660914310768405,-87.53989119224218,"(41.660914310768, -87.539891192242)"
06/19/2018,Completed,06/21/2018,18-01867017,Street Lights - All/Out,2218 W 50TH PL,60609,1162316.6599777,1871144.69002394,15,9,63,41.80207944646262,-87.68024696053554,"(41.802079446463, -87.680246960536)"
06/19/2018,Completed,06/21/2018,18-01867336,Street Lights - All/Out,3540 W 79TH PL,60652,1154189.70517835,1851655.00986956,18,8,70,41.74876235657384,-87.71056966112923,"(41.748762356574, -87.710569661129)"
06/19/2018,Completed - Dup,06/21/2018,18-01863821,Street Lights - All/Out,11243 S AVENUE J,60617,1202546.96399931,1831022.79379387,10,4,52,41.691048930153,-87.5340755702251,"(41.691048930153, -87.534075570225)"
06/19/2018,Completed - Dup,06/21/2018,18-01858527,Street Lights - All/Out,8200 S PEORIA ST,60620,1171735.40450231,1850469.33010105,21,6,71,41.74514222178342,-87.6463103561541,"(41.745142221783, -87.646310356154)"
06/19/2018,Completed,06/21/2018,18-01867462,Street Lights - All/Out,7500 S DOBSON AVE,60619,1184519.87999145,1855495.94139931,8,6,69,41.75864610652519,-87.59930927673315,"(41.758646106525, -87.599309276733)"
06/19/2018,Completed - Dup,06/21/2018,18-01867156,Street Lights - All/Out,9000 S BURLEY AVE,60617,1199234.29076606,1845904.31807319,10,4,46,41.73196883320586,-87.54570489639559,"(41.731968833206, -87.545704896396)"
06/19/2018,Completed,06/21/2018,18-01861136,Street Lights - All/Out,1337 S CHRISTIANA AVE,60623,1154249.52998543,1893433.35022886,24,10,29,41.86340671942446,-87.7092387770819,"(41.863406719424, -87.709238777082)"
06/19/2018,Completed,06/22/2018,18-01867575,Street Lights - All/Out,5600 S SANGAMON ST,60621,1170930.9058297,1867696.65328315,16,7,68,41.79243370470626,-87.64875574167395,"(41.792433704706, -87.648755741674)"
06/19/2018,Completed,06/22/2018,18-01864823,Street Lights - All/Out,2200 W OGDEN AVE,60612,1161877.68661473,1895448.84378389,28,12,28,41.868781842284434,-87.68118014146977,"(41.868781842284, -87.68118014147)"
06/19/2018,Completed,06/22/2018,18-01863295,Street Lights - All/Out,916 W 36TH ST,60609,1170954.87303014,1880893.00602005,11,9,60,41.82864532863404,-87.64828213185821,"(41.828645328634, -87.648282131858)"
06/19/2018,Completed,06/22/2018,18-01867802,Street Lights - All/Out,3818 W ROSEMONT AVE,60659,1149689.28897905,1941532.78563059,39,17,13,41.99548551970681,-87.72472587147868,"(41.995485519707, -87.724725871479)"
06/19/2018,Completed,06/22/2018,18-01867555,Street Lights - All/Out,3500 W CERMAK RD,60623,1153433.86993244,1889169.77362425,24,10,29,41.85172320647499,-87.71234621891429,"(41.851723206475, -87.712346218914)"
06/19/2018,Completed,06/25/2018,18-01867783,Street Lights - All/Out,7 W CHESTNUT ST,60610,1176146.22271871,1906211.51007839,2,18,8,41.89800580051824,-87.62847291316842,"(41.898005800518, -87.628472913168)"
06/19/2018,Completed,06/25/2018,18-01865005,Street Lights - All/Out,4102 N AVERS AVE,60618,1149990.76426664,1926984.33988106,39,17,16,41.9555577616773,-87.72399755239334,"(41.955557761677, -87.723997552393)"
06/19/2018,Completed,06/25/2018,18-01857784,Street Lights - All/Out,2100 S MAY ST,60608,1169124.43849735,1890055.94951752,25,12,31,41.8538291424907,-87.65473222666873,"(41.853829142491, -87.654732226669)"
06/19/2018,Completed,06/25/2018,18-01857779,Street Lights - All/Out,1647 S MILLER ST,60608,1169790.11009428,1892091.3251079,25,12,31,41.85939991967996,-87.65222971479935,"(41.85939991968, -87.652229714799)"
06/19/2018,Completed - Dup,06/25/2018,18-01857782,Street Lights - All/Out,1600 S MORGAN ST,60608,1170139.90012931,1892258.53637678,25,12,31,41.85985113923204,-87.6509408716891,"(41.859851139232, -87.650940871689)"
06/19/2018,Completed,06/27/2018,18-01857742,Street Lights - All/Out,1600 S ALBANY AVE,60623,1155974.55001445,1891881.75998456,24,10,29,41.85911440185881,-87.70294815098505,"(41.859114401859, -87.702948150985)"
06/19/2018,Completed,06/27/2018,18-01867426,Street Lights - All/Out,2300 N DAMEN AVE,60647,1162649.06040597,1915086.20940127,32,14,22,41.92265219950496,-87.67779741892953,"(41.922652199505, -87.67779741893)"
06/19/2018,Completed,06/27/2018,18-01867329,Street Lights - All/Out,1100 W 112TH PL,60643,1171003.27000557,1830160.87058105,34,22,75,41.68942881468097,-87.64958398051274,"(41.689428814681, -87.649583980513)"
06/19/2018,Completed,06/28/2018,18-01860992,Street Lights - All/Out,2412 W BELDEN AVE,60647,1159923.25387029,1915299.70009263,1,14,22,41.92329477593263,-87.68780700222165,"(41.923294775933, -87.687807002222)"
06/19/2018,Completed,06/28/2018,18-01867464,Street Lights - All/Out,24 E 14TH PL,60605,1176778.12052671,1893248.51751488,3,1,33,41.862420347870795,-87.62654414121396,"(41.862420347871, -87.626544141214)"
06/19/2018,Completed,06/28/2018,18-01857772,Street Lights - All/Out,2109 W SCHILLER ST,60622,1162082.8196091,1909411.73267487,2,14,24,41.907092895383485,-87.68003678606142,"(41.907092895383, -87.680036786061)"
06/19/2018,Completed,07/02/2018,18-01858896,Street Lights - All/Out,6300 S HOMAN AVE,60629,1154814.43339543,1862639.41790952,23,8,66,41.77889287537884,-87.7079877799543,"(41.778892875379, -87.707987779954)"
06/18/2018,Completed,06/18/2018,18-01852294,Street Lights - All/Out,402 E 69TH ST,60637,1180130.77760927,1859356.33059068,20,3,69,41.76934106394531,-87.61527676693824,"(41.769341063945, -87.615276766938)"
06/18/2018,Completed - Dup,06/18/2018,18-01845382,Street Lights - All/Out,7600 S YALE AVE,60620,1175824.9201962,1854569.64066871,17,6,69,41.756303396061185,-87.63120317029791,"(41.756303396061, -87.631203170298)"
06/18/2018,Completed - Dup,06/18/2018,18-01851282,Street Lights - All/Out,2400 S CANAL ST,60616,1173578.82153081,1888357.02490268,11,9,34,41.84906939897365,-87.63843355239696,"(41.849069398974, -87.638433552397)"
06/18/2018,Completed,06/18/2018,18-01854826,Street Lights - All/Out,5700 S HOYNE AVE,60636,1163335.08839756,1866839.20569409,15,7,67,41.79024336232885,-87.6766325808279,"(41.790243362329, -87.676632580828)"
06/18/2018,Completed - Dup,06/19/2018,18-01845258,Street Lights - All/Out,2146 W 119TH ST,60643,1164297.47997245,1825690.12009087,19,22,75,41.677303718957326,-87.6742591340375,"(41.677303718957, -87.674259134037)"
06/18/2018,Completed,06/19/2018,18-01848032,Street Lights - All/Out,5059 S LEAMINGTON AVE,60638,1142883.02242698,1870590.83697894,22,8,56,41.800942671568784,-87.7515327500853,"(41.800942671569, -87.751532750085)"
06/18/2018,Completed,06/19/2018,18-01846808,Street Lights - All/Out,3506 W 62ND PL,60629,1154104.6711329,1862956.92567695,23,8,66,41.77977829913621,-87.71058142458077,"(41.779778299136, -87.710581424581)"
06/18/2018,Completed,06/19/2018,18-01850791,Street Lights - All/Out,2021 W 80TH ST,60620,1164279.86619965,1851601.31820069,18,6,71,41.748408663183206,-87.67359690548457,"(41.748408663183, -87.673596905485)"
06/18/2018,Completed,06/19/2018,18-01847628,Street Lights - All/Out,2019 W ST PAUL AVE,60647,1162622.2606284,1911592.62999355,32,14,24,41.91306614279466,-87.6779939805602,"(41.913066142795, -87.67799398056)"
06/18/2018,Completed,06/19/2018,18-01851345,Street Lights - All/Out,3242 W 66TH PL,60629,1155914.47999597,1860351.20998798,17,8,66,41.77259166678116,-87.70401626729675,"(41.772591666781, -87.704016267297)"
06/18/2018,Completed,06/19/2018,18-01844407,Street Lights - All/Out,5400 W IOWA ST,60651,1140149.70477635,1905473.10151812,37,15,25,41.89671494880862,-87.76070391580346,"(41.896714948809, -87.760703915803)"
06/18/2018,Completed,06/19/2018,18-01844888,Street Lights - All/Out,5313 S SAWYER AVE,60632,1155614.5788175,1869210.69062084,14,8,63,41.796909393497224,-87.70487825856291,"(41.796909393497, -87.704878258563)"
06/18/2018,Completed - Dup,06/19/2018,18-01848819,Street Lights - All/Out,10204 S CALUMET AVE,60628,1180381.27192277,1837385.46733369,9,5,49,41.70904470045796,-87.61503077149735,"(41.709044700458, -87.615030771497)"
06/18/2018,Completed - Dup,06/19/2018,18-01853059,Street Lights - All/Out,5800 W IOWA ST,60651,1137531.2858143,1905414.57509408,29,15,25,41.89660189883161,-87.77032249182729,"(41.896601898832, -87.770322491827)"
06/18/2018,Completed,06/19/2018,18-01845382,Street Lights - All/Out,7600 S YALE AVE,60620,1175824.9201962,1854569.64066871,17,6,69,41.756303396061185,-87.63120317029791,"(41.756303396061, -87.631203170298)"
06/18/2018,Completed - Dup,06/19/2018,18-01854203,Street Lights - All/Out,2254 W 37TH ST,60609,1161763.05708744,1880108.74060948,12,9,59,41.826689399381905,-87.68202808982433,"(41.826689399382, -87.682028089824)"
06/18/2018,Completed,06/19/2018,18-01846139,Street Lights - All/Out,5127 S MAY ST,60609,1169521.19139202,1870804.72327798,20,9,61,41.80099328624742,-87.65383486661413,"(41.800993286247, -87.653834866614)"
06/18/2018,Completed,06/19/2018,18-01845080,Street Lights - All/Out,6616 S PAULINA ST,60636,1166137.45868512,1860827.07098048,15,7,67,41.773686104095304,-87.6665279731219,"(41.773686104095, -87.666527973122)"
06/18/2018,Completed,06/19/2018,18-01851034,Street Lights - All/Out,2900 W JARVIS AVE,60645,1155809.95849978,1948924.53759457,50,24,2,42.01564719603156,-87.70201033682777,"(42.015647196032, -87.702010336828)"
06/18/2018,Completed,06/19/2018,18-01852875,Street Lights - All/Out,1225 N AUSTIN BLVD,60651,1136141.45193028,1907533.6729983,29,25,25,41.90244188462552,-87.77537657659354,"(41.902441884626, -87.775376576594)"
06/18/2018,Completed,06/19/2018,18-01850280,Street Lights - All/Out,6802 S DR MARTIN LUTHER KING JR DR,60637,1180090.55497893,1860010.72131569,20,3,69,41.77113770065082,-87.61540418058173,"(41.771137700651, -87.615404180582)"
06/18/2018,Completed,06/19/2018,18-01850149,Street Lights - All/Out,6547 S FAIRFIELD AVE,60629,1159171.6426855,1861102.83849627,17,8,66,41.77458822029664,-87.69205577142839,"(41.774588220297, -87.692055771428)"
06/18/2018,Completed,06/20/2018,18-01853001,Street Lights - All/Out,100 N MASON AVE,60644,1136758.10539171,1900134.04866862,29,15,25,41.88212533574352,-87.77328887925746,"(41.882125335744, -87.773288879257)"
06/18/2018,Completed,06/20/2018,18-01852233,Street Lights - All/Out,8615 S COLFAX AVE,60617,1194989.86340754,1848355.12186563,7,4,46,41.73879957886803,-87.56117309231246,"(41.738799578868, -87.561173092312)"
06/18/2018,Completed,06/20/2018,18-01848937,Street Lights - All/Out,2159 E HAYES DR,60637,1191460.55610474,1863593.62877302,5,3,42,41.780701458758664,-87.57361046177428,"(41.780701458759, -87.573610461774)"
06/18/2018,Completed - Dup,06/20/2018,18-01851027,Street Lights - All/Out,2900 W CHASE AVE,60645,1155804.22000319,1948263.43761618,50,24,2,42.01383323112324,-87.70204939306389,"(42.013833231123, -87.702049393064)"
